id,time,x
6.0,8.0,1.76545424028
6.0,9.0,0.404981710961
6.0,10.0,-1.26088395434
6.0,11.0,0.917861947055
6.0,12.0,2.12215619701
6.0,13.0,1.03246526055
6.0,14.0,-1.51936996595
6.0,15.0,-0.484234072866
6.0,16.0,1.26691114919
6.0,17.0,-0.707669465619
6.0,18.0,0.443819428146
6.0,19.0,0.774634053429
6.0,20.0,-0.926930471578
6.0,21.0,-0.0595253560618
6.0,22.0,-3.24126734007
6.0,23.0,-1.02438764133
6.0,24.0,-0.252568151393
6.0,25.0,-1.24778318196
6.0,26.0,1.63241130393
6.0,27.0,-1.43014137796
6.0,28.0,-0.440044486697
6.0,29.0,0.130740577286
6.0,30.0,1.44127328907
6.0,31.0,-1.43586215118
6.0,32.0,1.16316375215
6.0,33.0,0.0102330610196
6.0,34.0,-0.981508651048
6.0,35.0,0.462103474263
6.0,36.0,0.199059695573
6.0,37.0,-0.600216877159
6.0,38.0,0.06980208499
6.0,39.0,-0.385313596862
7.0,0.0,0.113517345251
7.0,1.0,0.662130674521
7.0,2.0,1.58601681615
7.0,3.0,-1.23781549883
7.0,4.0,2.13303337466
7.0,5.0,-1.95208779952
7.0,6.0,-0.151785095036
7.0,7.0,0.588317206485
7.0,8.0,0.280991867735
7.0,9.0,-0.622699519821
7.0,10.0,-0.208122250357
7.0,11.0,-0.493000934659
7.0,12.0,-0.589364756944
7.0,13.0,0.849602097021
7.0,14.0,0.357015485965
7.0,15.0,-0.692909595261
7.0,16.0,0.899599875433
7.0,17.0,0.307299520877
7.0,18.0,0.812862118839
7.0,19.0,0.629628841924
7.0,20.0,-0.828995010922
7.0,21.0,-0.560181040197
7.0,22.0,0.747293605123
7.0,23.0,0.610370265433
7.0,24.0,-0.0209015939641
7.0,25.0,0.117327383309
7.0,26.0,1.27766489579
7.0,27.0,-0.591571388836
7.0,28.0,0.54709738117
7.0,29.0,-0.202192652434
7.0,30.0,-0.217681203227
7.0,31.0,1.09877685199
7.0,32.0,0.825416348988
7.0,33.0,0.813509636001
7.0,34.0,1.30547880715
7.0,35.0,0.0210038416328
7.0,36.0,0.681952971295
7.0,37.0,-0.310266756593
7.0,38.0,0.324166352488
7.0,39.0,-0.130143054368
8.0,0.0,0.0969959649927
8.0,1.0,0.595157025437
8.0,2.0,-0.818220683233
8.0,3.0,2.09238727569
8.0,4.0,-1.0060173815
8.0,5.0,-1.21418861279
8.0,6.0,1.1581108735
8.0,7.0,0.791662693963
8.0,8.0,0.624119817052
8.0,9.0,0.628345509264
8.0,10.0,-0.0122467728469
8.0,11.0,-0.897254371486
8.0,12.0,0.0758045581937
8.0,13.0,-0.677161711512
8.0,14.0,0.975119733418
8.0,15.0,-0.147057381502
8.0,16.0,-0.825497196793
8.0,17.0,-0.321385841653
8.0,18.0,0.412931454276
8.0,19.0,-0.563724552804
8.0,20.0,-0.822220395566
8.0,21.0,0.243687211492
8.0,22.0,0.244966571109
8.0,23.0,-0.506943175371
8.0,24.0,-0.471038305618
8.0,25.0,0.232049937358
8.0,26.0,-1.4480843415
8.0,27.0,-1.40746377438
8.0,28.0,-0.718444221252
8.0,29.0,-0.213447151712
8.0,30.0,0.310907565598
8.0,31.0,1.47535621695
8.0,32.0,0.857659623202
8.0,33.0,-0.159938529963
8.0,34.0,-0.0190162079027
8.0,35.0,-1.00252936464
8.0,36.0,-0.0185131359924
8.0,37.0,-0.28865863892
8.0,38.0,0.322718560338
8.0,39.0,-0.827230943552
9.0,0.0,0.519346514241
9.0,1.0,1.532738913
9.0,2.0,-0.108760148457
9.0,3.0,0.401711722099
9.0,4.0,0.690143991711
9.0,5.0,-0.401220471886
9.0,6.0,0.22409248181
9.0,7.0,0.0125924007818
9.0,8.0,0.0976760985488
9.0,9.0,-0.773009783855
9.0,10.0,0.0245101742589
9.0,11.0,0.497998291245
9.0,12.0,1.4511436078
9.0,13.0,0.959270826085
9.0,14.0,2.15318245751
9.0,15.0,-0.767347562888
9.0,16.0,0.872320636721
9.0,17.0,0.183342005738
9.0,18.0,2.18980293322
9.0,19.0,-0.808298285355
9.0,20.0,-0.839721842181
9.0,21.0,-0.599392645444
9.0,22.0,-2.12389572431
9.0,23.0,-0.525755021681
9.0,24.0,-0.759132661554
9.0,25.0,0.150393786476
9.0,26.0,0.341755975777
9.0,27.0,1.87617083922
9.0,28.0,0.950423838186
9.0,29.0,-0.576903655662
9.0,30.0,-0.898414671348
9.0,31.0,0.491919171507
9.0,32.0,-1.32023320702
9.0,33.0,1.83145876585
9.0,34.0,1.17944012072
9.0,35.0,-0.469175652105
9.0,36.0,-1.71313452909
9.0,37.0,1.35387237417
9.0,38.0,-0.114539845253
9.0,39.0,1.23781631197
10.0,0.0,-1.59442765879
10.0,1.0,-0.599375022954
10.0,2.0,0.00524369971818
10.0,3.0,0.0469805937647
10.0,4.0,-0.450065471479
10.0,5.0,0.622849932347
10.0,6.0,-1.06762042938
10.0,7.0,-0.142379485021
10.0,8.0,0.120295631712
10.0,9.0,0.514438834059
10.0,10.0,0.711614878089
10.0,11.0,-1.12464209184
10.0,12.0,-1.53411417074
10.0,13.0,1.2776768219
10.0,14.0,0.33231401198
10.0,15.0,-0.748486536557
10.0,16.0,1.55115197552
10.0,17.0,0.115674634293
10.0,18.0,1.17929718406
10.0,19.0,0.0675184814101
10.0,20.0,2.06074792488
10.0,21.0,1.75534084244
10.0,22.0,-0.248964148479
10.0,23.0,0.971570950954
10.0,24.0,0.645375949585
10.0,25.0,1.36863155753
10.0,26.0,-0.96492346058
10.0,27.0,0.686051459998
10.0,28.0,1.05842448685
10.0,29.0,-1.75873948642
10.0,30.0,-1.18325851267
10.0,31.0,-2.03923217776
10.0,32.0,-0.269406834445
10.0,33.0,0.717542255796
10.0,34.0,1.5023570521
10.0,35.0,0.0740947804198
10.0,36.0,1.62861554557
10.0,37.0,-1.38010145821
10.0,38.0,-1.70338243936
10.0,39.0,-0.0555476988966
11.0,0.0,0.384065448939
11.0,1.0,-0.0326947480941
11.0,2.0,-2.06744210004
11.0,3.0,-0.0891200395128
11.0,4.0,-1.3044695005
11.0,5.0,0.66967254883
11.0,6.0,0.366598246097
11.0,7.0,-0.939879786327
11.0,8.0,-0.513866917337
11.0,9.0,-1.05921352189
11.0,10.0,-0.0626790972732
11.0,11.0,0.955142320501
11.0,12.0,-0.985726046336
11.0,13.0,0.504046515518
11.0,14.0,-0.530257618372
11.0,15.0,-0.792872832262
11.0,16.0,-0.107030359955
11.0,17.0,-1.03524232242
11.0,18.0,-0.553649305347
11.0,19.0,-1.19787789259
11.0,20.0,1.96472513292
11.0,21.0,0.0352635519717
11.0,22.0,-0.699725507993
11.0,23.0,0.213979910734
11.0,24.0,-0.112328049691
11.0,25.0,-0.220969599533
11.0,26.0,0.614166700043
11.0,27.0,0.757507710047
11.0,28.0,-0.530501147611
11.0,29.0,-0.575818240645
11.0,30.0,-0.275051697152
11.0,31.0,-2.30192116474
11.0,32.0,-1.5151910622
11.0,33.0,1.36687426744
11.0,34.0,1.6449677135
11.0,35.0,-0.249036039556
11.0,36.0,0.576556963056
11.0,37.0,0.311250154544
11.0,38.0,3.07888080846
11.0,39.0,1.11957491143
12.0,0.0,-0.127917591481
12.0,1.0,-0.9555404406
12.0,2.0,-1.60644632026
12.0,3.0,0.203463635867
12.0,4.0,-0.756350745284
12.0,5.0,-1.4222537096
12.0,6.0,-0.646572884243
12.0,7.0,-1.08154800361
12.0,8.0,1.68714163507
12.0,9.0,0.881639756949
12.0,10.0,-0.00797264131662
12.0,11.0,1.47994413889
12.0,12.0,0.0773683076476
12.0,13.0,-0.861284201328
12.0,14.0,1.52312407727
12.0,15.0,0.538910043685
12.0,16.0,-1.03724615433
12.0,17.0,-0.190338678084
12.0,18.0,-0.875618253385
12.0,19.0,-1.38279973096
12.0,20.0,0.926177547532
12.0,21.0,1.90941664047
12.0,22.0,-1.39856757382
12.0,23.0,0.562969236691
12.0,24.0,-0.650642569122
12.0,25.0,-0.487125383765
12.0,26.0,-0.592393924239
12.0,27.0,-0.86399076968
12.0,28.0,0.0485216279448
12.0,29.0,-0.830950116411
12.0,30.0,0.27045682578
12.0,31.0,-0.0502381094491
12.0,32.0,-0.238948046866
12.0,33.0,-0.907563662042
12.0,34.0,-0.576771330568
12.0,35.0,0.755391225826
12.0,36.0,0.500917187624
12.0,37.0,-0.977555244799
12.0,38.0,0.0993323054292
12.0,39.0,0.751387123372
13.0,0.0,-1.66940528112
13.0,1.0,0.54336019238
13.0,2.0,-0.662623758946
13.0,3.0,0.570598668593
13.0,4.0,-0.763259156543
13.0,5.0,-1.80488210066
13.0,6.0,-1.62754243788
13.0,7.0,0.0480849466614
13.0,8.0,0.259722501721
13.0,9.0,-0.904316625104
13.0,10.0,0.638592458777
13.0,11.0,-1.66152006227
13.0,12.0,-0.0660797986473
13.0,13.0,-1.21101619976
13.0,14.0,-0.651836107802
13.0,15.0,0.0473986713164
13.0,16.0,-0.860413365284
13.0,17.0,-0.38455554423
13.0,18.0,1.00629280921
13.0,19.0,-0.576891869523
13.0,20.0,0.835692112065
13.0,21.0,-1.12970685466
13.0,22.0,0.529804177915
13.0,23.0,1.44156862066
13.0,24.0,-2.47164450013
13.0,25.0,-0.79689525547
13.0,26.0,0.577072127181
13.0,27.0,-0.203045386043
13.0,28.0,0.371145873371
13.0,29.0,-0.603985186716
13.0,30.0,0.0865897874729
13.0,31.0,-0.155677235392
13.0,32.0,1.16778206166
13.0,33.0,0.254420843301
13.0,34.0,0.337602662075
13.0,35.0,-0.411876966122
13.0,36.0,-0.487606224072
13.0,37.0,-0.43255818782
13.0,38.0,0.394452142378
13.0,39.0,-0.42098448082
14.0,0.0,0.289774856896
14.0,1.0,2.07540079865
14.0,2.0,0.871124703432
14.0,3.0,-0.326023532168
14.0,4.0,1.20121392216
14.0,5.0,-0.408075373022
14.0,6.0,-2.03812453518
14.0,7.0,-1.00808631092
14.0,8.0,-1.87079192103
14.0,9.0,-0.351513484041
14.0,10.0,0.0184183791896
14.0,11.0,1.67643731228
14.0,12.0,0.326927373764
14.0,13.0,-0.219100528809
14.0,14.0,0.829405581183
14.0,15.0,-2.21113530901
14.0,16.0,0.235614558109
14.0,17.0,0.770865193887
14.0,18.0,-1.47858624578
14.0,19.0,1.14375404321
14.0,20.0,0.338496407494
14.0,21.0,-0.415287913901
14.0,22.0,0.632781866106
14.0,23.0,2.2706928578
14.0,24.0,0.181866255058
14.0,25.0,0.2482205863
14.0,26.0,-0.45936089954
14.0,27.0,-0.849844369465
14.0,28.0,0.830335816544
14.0,29.0,-0.856083825909
14.0,30.0,0.0715662372194
14.0,31.0,-0.477657446765
14.0,32.0,0.478979825746
14.0,33.0,0.333662105287
14.0,34.0,1.03753994426
14.0,35.0,-0.510016398855
14.0,36.0,-0.269874935293
14.0,37.0,-0.978763715782
14.0,38.0,-0.444293260076
14.0,39.0,0.377300493045
15.0,0.0,0.756988616645
15.0,1.0,-0.922165324178
15.0,2.0,0.869605920106
15.0,3.0,1.3556378588
15.0,4.0,0.413434903224
15.0,5.0,1.87679581256
15.0,6.0,-0.773789199104
15.0,7.0,-1.24465470331
15.0,8.0,-1.7787202489
15.0,9.0,1.49604431149
15.0,10.0,0.654365656354
15.0,11.0,-0.0555846709105
15.0,12.0,0.27996862632
15.0,13.0,-1.1254890473
15.0,14.0,2.44575197962
15.0,15.0,0.129221181975
15.0,16.0,0.109394794605
15.0,17.0,0.725766623899
15.0,18.0,0.481009231737
15.0,19.0,0.223884024279
15.0,20.0,-0.790474455445
15.0,21.0,0.471468357136
15.0,22.0,1.88202449648
15.0,23.0,1.34542004615
15.0,24.0,1.59318662664
15.0,25.0,-0.511215676431
15.0,26.0,-0.989604820259
15.0,27.0,-0.1257869201
15.0,28.0,0.0557249122887
15.0,29.0,1.09419151847
15.0,30.0,-1.69246462971
15.0,31.0,1.52955031946
15.0,32.0,-0.158007898579
15.0,33.0,-0.426881069947
15.0,34.0,-1.01210437526
15.0,35.0,-1.65485667187
15.0,36.0,0.823170583962
15.0,37.0,0.0733179671884
15.0,38.0,-1.28996089974
15.0,39.0,-1.29507877206
16.0,0.0,-0.33578469929
16.0,1.0,1.66902152529
16.0,2.0,-0.259591351364
16.0,3.0,-1.50314295312
16.0,4.0,-0.245743064086
16.0,5.0,-0.272723569748
16.0,6.0,-2.69688664294
16.0,7.0,-0.0542948665178
16.0,8.0,-0.230934530209
16.0,9.0,0.696206364813
16.0,10.0,1.84895609495
16.0,11.0,1.12656502955
16.0,12.0,-0.268888690555
16.0,13.0,-1.10652590874
16.0,14.0,2.57335980325
16.0,15.0,0.0592184340145
16.0,16.0,0.0139292919129
16.0,17.0,-0.02412508711
16.0,18.0,0.198084760768
16.0,19.0,-0.144360411924
16.0,20.0,-0.57366200688
16.0,21.0,-0.54685894124
16.0,22.0,-0.032753270216
16.0,23.0,-0.543424771134
16.0,24.0,-0.712845782677
16.0,25.0,0.106430227692
16.0,26.0,-0.254977217421
16.0,27.0,1.50399298858
16.0,28.0,-2.65096980839
16.0,29.0,1.09150685192
16.0,30.0,1.2460851925
16.0,31.0,-2.07339023241
16.0,32.0,-0.34268759408
16.0,33.0,-0.371440865996
16.0,34.0,-1.40751169472
16.0,35.0,-0.777816687591
16.0,36.0,-1.11057584547
16.0,37.0,1.75227044342
16.0,38.0,0.935678393147
16.0,39.0,1.27155509499
17.0,0.0,0.721672064043
17.0,1.0,-1.12905177122
17.0,2.0,-0.52452026628
17.0,3.0,0.489374561228
17.0,4.0,-1.22212780889
17.0,5.0,0.712998430172
17.0,6.0,-0.240325398158
17.0,7.0,-0.37482080755
17.0,8.0,0.710959968203
17.0,9.0,0.444263311486
17.0,10.0,-0.360966165819
17.0,11.0,1.15932980336
17.0,12.0,-1.0810633276
17.0,13.0,0.615935606944
17.0,14.0,0.593101257968
17.0,15.0,-0.309546439314
17.0,16.0,0.326133022242
17.0,17.0,-1.25111357639
17.0,18.0,0.924027019207
17.0,19.0,-0.184902136443
17.0,20.0,-0.522723020519
17.0,21.0,1.04900922584
17.0,22.0,-0.704343690543
17.0,23.0,-1.40846129636
17.0,24.0,-1.55662917352
17.0,25.0,0.606009951346
17.0,26.0,-1.2804293525
17.0,27.0,1.75479418198
17.0,28.0,-2.08192940788
17.0,29.0,1.69645636829
17.0,30.0,0.211017467203
17.0,31.0,-0.0967131118704
17.0,32.0,-0.544919086809
17.0,33.0,0.399136114352
17.0,34.0,-0.0376347024248
17.0,35.0,1.10330188202
17.0,36.0,0.114227648662
17.0,37.0,0.150301761462
17.0,38.0,-0.363612212214
17.0,39.0,-0.0569456237211
18.0,0.0,0.307801768892
18.0,1.0,-1.71016839266
18.0,2.0,-1.34818542211
18.0,3.0,0.743264094023
18.0,4.0,0.170865438128
18.0,5.0,-0.183983336353
18.0,6.0,0.0184339330654
18.0,7.0,0.347581705362
18.0,8.0,-0.539759680309
18.0,9.0,-0.778304725402
18.0,10.0,0.195845255098
18.0,11.0,-0.978372777615
18.0,12.0,0.408252755714
18.0,13.0,-1.70258360424
18.0,14.0,1.02915563733
18.0,15.0,0.472597482413
18.0,16.0,0.256029734314
18.0,17.0,0.982690983946
18.0,18.0,1.66547444446
18.0,19.0,1.01437006502
18.0,20.0,-1.84087423133
18.0,21.0,-1.27957696674
18.0,22.0,-0.624818577696
18.0,23.0,0.0260910502108
18.0,24.0,0.517659020469
18.0,25.0,-0.725743813153
18.0,26.0,0.186766764477
18.0,27.0,-0.755382932353
18.0,28.0,-0.611517802992
18.0,29.0,-1.40666109685
18.0,30.0,-0.923233246111
18.0,31.0,-1.35168460562
18.0,32.0,-0.975873252977
18.0,33.0,1.05364179661
18.0,34.0,-0.949398888832
18.0,35.0,2.63238206484
18.0,36.0,0.493317900881
18.0,37.0,0.184836123695
18.0,38.0,-0.858357780181
18.0,39.0,0.700309879409
19.0,0.0,-0.575637826238
19.0,1.0,0.122009814645
19.0,2.0,2.56008453827
19.0,3.0,-0.0960598997246
19.0,4.0,1.14927332629
19.0,5.0,-0.703176425126
19.0,6.0,-0.034988490497
19.0,7.0,1.77080063564
19.0,8.0,-0.626967057788
19.0,9.0,1.812448558
19.0,10.0,0.707751935455
19.0,11.0,-0.562466775894
19.0,12.0,0.632407739056
19.0,13.0,0.972554449627
19.0,14.0,0.621809962217
19.0,15.0,-1.57022471989
19.0,16.0,-0.727137175825
19.0,17.0,-0.247518635552
19.0,18.0,-0.0744334291
19.0,19.0,0.620672097551
19.0,20.0,0.177701000933
19.0,21.0,-1.33534435871
19.0,22.0,0.380197851006
19.0,23.0,0.610585745284
19.0,24.0,0.559790447931
19.0,25.0,1.08078072555
19.0,26.0,0.833922154549
19.0,27.0,0.459180079228
19.0,28.0,-0.0701657114586
19.0,29.0,-1.66096093352
19.0,30.0,0.429618219133
19.0,31.0,0.207687687163
19.0,32.0,0.271578837195
19.0,33.0,-1.27674857582
19.0,34.0,-1.08105654041
19.0,35.0,1.05315285333
19.0,36.0,-0.0395551538567
19.0,37.0,0.681500697373
19.0,38.0,0.0283183761305
19.0,39.0,0.0297561394957
20.0,0.0,0.938283805976
20.0,1.0,-0.516044728217
20.0,2.0,0.096120776941
20.0,3.0,-0.462275288705
20.0,4.0,-0.434496227432
20.0,5.0,-0.309172123469
20.0,6.0,0.222133771634
20.0,7.0,-0.478748621663
20.0,8.0,1.25575612557
20.0,9.0,-0.89460730222
20.0,10.0,-0.186871644161
20.0,11.0,-0.439731058274
20.0,12.0,1.44697788435
20.0,13.0,0.196554776512
20.0,14.0,1.03184453947
20.0,15.0,-1.48556037304
20.0,16.0,0.267050265869
20.0,17.0,0.889630795623
20.0,18.0,0.0822839892754
20.0,19.0,1.06548037507
20.0,20.0,-0.5172884501
20.0,21.0,1.40934744019
20.0,22.0,2.29889812362
20.0,23.0,-0.36283856044
20.0,24.0,-0.445502521401
20.0,25.0,1.45338447712
20.0,26.0,1.57957214573
20.0,27.0,-0.522860027153
20.0,28.0,-0.420186817096
20.0,29.0,-0.281784608861
20.0,30.0,-1.34445051103
20.0,31.0,-0.918651946484
20.0,32.0,-1.00414076675
20.0,33.0,-0.767797565104
20.0,34.0,-0.0346848873868
20.0,35.0,0.234214732537
20.0,36.0,1.55050049281
20.0,37.0,-0.998354040739
20.0,38.0,0.984322398477
20.0,39.0,-0.213988844226
21.0,0.0,-0.0494637096524
21.0,1.0,0.674819492167
21.0,2.0,-1.12272202156
21.0,3.0,0.382409746184
21.0,4.0,0.166452208213
21.0,5.0,0.492451264008
21.0,6.0,0.289168643908
21.0,7.0,2.45530013991
21.0,8.0,-0.637739984251
21.0,9.0,-0.530996955002
21.0,10.0,-0.623140526425
21.0,11.0,-0.55547711916
21.0,12.0,-0.637387127307
21.0,13.0,1.18901653111
21.0,14.0,1.42050424799
21.0,15.0,-0.570746293749
21.0,16.0,-0.832355573104
21.0,17.0,0.471415556386
21.0,18.0,-0.552223044281
21.0,19.0,0.632931817756
21.0,20.0,0.202923020851
21.0,21.0,-1.515744115
21.0,22.0,1.54750520133
21.0,23.0,1.7958776731
21.0,24.0,-0.612788690484
21.0,25.0,-0.387701559936
21.0,26.0,0.285865390725
21.0,27.0,0.334456789987
21.0,28.0,0.658544272673
21.0,29.0,2.01020453877
21.0,30.0,-0.176947227494
21.0,31.0,-0.798297244538
21.0,32.0,-1.37931922801
21.0,33.0,-0.730930039942
21.0,34.0,-0.0331269728738
21.0,35.0,1.79455786352
21.0,36.0,-0.517611299036
21.0,37.0,0.223787951639
21.0,38.0,-0.0164228960728
21.0,39.0,1.18839327345
22.0,0.0,2.52693242587
22.0,1.0,-0.53086877292
22.0,2.0,-0.489439442518
22.0,3.0,1.04416087707
22.0,4.0,0.681891489626
22.0,5.0,1.84670732574
22.0,6.0,0.583928185326
22.0,7.0,-0.359292090787
22.0,8.0,0.590654830692
22.0,9.0,1.10870358058
22.0,10.0,0.820482181197
22.0,11.0,0.507274031107
22.0,12.0,1.06667468959
22.0,13.0,1.16929559045
22.0,14.0,1.38215899104
22.0,15.0,0.64870988759
22.0,16.0,-0.167118080317
22.0,17.0,0.146713686433
